Zip,Inland/Coastal,Pair,Date,Price,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved
32226.0,1,17,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
32218.0,0,17,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
96778.0,1,18,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
96771.0,0,18,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
70124.0,1,19,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
70118.0,0,19,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
70122.0,1,20,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
70119.0,0,20,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
70126.0,1,21,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
70116.0,0,21,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
39501.0,1,22,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
39503.0,0,22,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
29412.0,1,23,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
29407.0,0,23,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
29577.0,1,24,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
29579.0,0,24,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
29566.0,0,25,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
29582.0,1,25,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
77062.0,0,26,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
77058.0,1,26,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
77015.0,1,27,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
77020.0,0,27,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
21403.0,1,28,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
21401.0,0,28,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
21122.0,1,29,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
21060.0,0,29,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
21220.0,1,30,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
21237.0,0,30,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
10305.0,1,31,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
10304.0,0,31,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
10306.0,0,32,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
10314.0,1,32,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
11214.0,1,33,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
11204.0,0,33,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
10023.0,0,34,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
10069.0,1,34,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
10003.0,0,35,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
10010.0,1,35,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
28468.0,1,36,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
28467.0,0,36,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
23502.0,0,37,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
23518.0,1,37,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
23666.0,0,38,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
23661.0,1,38,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52
36576.0,0,1,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
36532.0,1,1,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
36605.0,1,2,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
36606.0,0,2,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
99501.0,1,3,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
99508.0,0,3,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
94014.0,0,4,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
94015.0,1,4,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
93950.0,1,5,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
93940.0,0,5,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
93109.0,1,6,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
93108.0,0,6,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
77505.0,1,7,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
77504.0,0,7,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
19947.0,0,8,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
19968.0,1,8,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
19963.0,1,9,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
19960.0,0,9,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
19904.0,0,10,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
19901.0,1,10,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
19720.0,1,11,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
19702.0,0,11,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
33137.0,1,12,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
33127.0,0,12,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
33129.0,1,13,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
33145.0,0,13,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
33131.0,1,14,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
33130.0,0,14,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
33308.0,1,15,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
33309.0,0,15,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
33062.0,1,16,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
33060.0,0,16,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
32226.0,1,17,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
32218.0,0,17,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
96778.0,1,18,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
96771.0,0,18,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
70124.0,1,19,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
70118.0,0,19,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
70122.0,1,20,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
70119.0,0,20,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
70126.0,1,21,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
70116.0,0,21,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
39501.0,1,22,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
39503.0,0,22,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
29412.0,1,23,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
29407.0,0,23,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
29577.0,1,24,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
29579.0,0,24,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
29566.0,0,25,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
29582.0,1,25,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
77062.0,0,26,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
77058.0,1,26,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
77015.0,1,27,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
77020.0,0,27,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
21403.0,1,28,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
21401.0,0,28,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
21122.0,1,29,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
21060.0,0,29,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
21220.0,1,30,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
21237.0,0,30,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
10305.0,1,31,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
10304.0,0,31,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
10306.0,0,32,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
10314.0,1,32,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
11214.0,1,33,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
11204.0,0,33,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
10023.0,0,34,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
10069.0,1,34,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
10003.0,0,35,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
10010.0,1,35,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
28468.0,1,36,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
28467.0,0,36,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
23502.0,0,37,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
23518.0,1,37,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
23666.0,0,38,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
23661.0,1,38,2020-01,,201531.91,46.87,86.69,45.81,53.47,86.67,52.42,53.6
36576.0,0,1,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
36532.0,1,1,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
36605.0,1,2,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
36606.0,0,2,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
99501.0,1,3,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
99508.0,0,3,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
94014.0,0,4,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
94015.0,1,4,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
93950.0,1,5,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
93940.0,0,5,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
93109.0,1,6,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
93108.0,0,6,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
77505.0,1,7,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
77504.0,0,7,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
19947.0,0,8,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
19968.0,1,8,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
19963.0,1,9,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
19960.0,0,9,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
19904.0,0,10,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
19901.0,1,10,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
19720.0,1,11,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
19702.0,0,11,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
33137.0,1,12,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
33127.0,0,12,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
33129.0,1,13,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
33145.0,0,13,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
33131.0,1,14,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
33130.0,0,14,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
33308.0,1,15,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
33309.0,0,15,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
33062.0,1,16,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
33060.0,0,16,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
32226.0,1,17,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
32218.0,0,17,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
96778.0,1,18,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
96771.0,0,18,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
70124.0,1,19,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
70118.0,0,19,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
70122.0,1,20,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
70119.0,0,20,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
70126.0,1,21,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
70116.0,0,21,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
39501.0,1,22,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
39503.0,0,22,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
29412.0,1,23,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
29407.0,0,23,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
29577.0,1,24,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
29579.0,0,24,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
29566.0,0,25,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
29582.0,1,25,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
77062.0,0,26,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
77058.0,1,26,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
77015.0,1,27,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
77020.0,0,27,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
21403.0,1,28,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
21401.0,0,28,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
21122.0,1,29,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
21060.0,0,29,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
21220.0,1,30,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
21237.0,0,30,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
10305.0,1,31,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
10304.0,0,31,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
10306.0,0,32,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
10314.0,1,32,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
11214.0,1,33,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
11204.0,0,33,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
10023.0,0,34,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
10069.0,1,34,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
10003.0,0,35,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
10010.0,1,35,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
28468.0,1,36,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
28467.0,0,36,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
23502.0,0,37,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
23518.0,1,37,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
23666.0,0,38,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
23661.0,1,38,2020-02,,335420.41,46.34,87.69,46.21,52.96,87.63,52.84,54.62
36576.0,0,1,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
36532.0,1,1,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
36605.0,1,2,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
36606.0,0,2,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
99501.0,1,3,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
99508.0,0,3,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
94014.0,0,4,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
94015.0,1,4,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
93950.0,1,5,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
93940.0,0,5,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
93109.0,1,6,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
93108.0,0,6,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
77505.0,1,7,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
77504.0,0,7,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
19947.0,0,8,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
19968.0,1,8,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
19963.0,1,9,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
19960.0,0,9,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
19904.0,0,10,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
19901.0,1,10,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
19720.0,1,11,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
19702.0,0,11,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
33137.0,1,12,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
33127.0,0,12,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
33129.0,1,13,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
33145.0,0,13,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
33131.0,1,14,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
33130.0,0,14,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
33308.0,1,15,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
33309.0,0,15,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
33062.0,1,16,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
33060.0,0,16,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
32226.0,1,17,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
32218.0,0,17,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
96778.0,1,18,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
96771.0,0,18,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
70124.0,1,19,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
70118.0,0,19,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
70122.0,1,20,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
70119.0,0,20,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
70126.0,1,21,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
70116.0,0,21,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
39501.0,1,22,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
39503.0,0,22,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
29412.0,1,23,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
29407.0,0,23,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
29577.0,1,24,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
29579.0,0,24,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
29566.0,0,25,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
29582.0,1,25,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
77062.0,0,26,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
77058.0,1,26,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
77015.0,1,27,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
77020.0,0,27,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
21403.0,1,28,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
21401.0,0,28,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
21122.0,1,29,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
21060.0,0,29,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
21220.0,1,30,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
21237.0,0,30,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
10305.0,1,31,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
10304.0,0,31,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
10306.0,0,32,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
10314.0,1,32,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
11214.0,1,33,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
11204.0,0,33,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
10023.0,0,34,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
10069.0,1,34,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
10003.0,0,35,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
10010.0,1,35,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
28468.0,1,36,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
28467.0,0,36,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
23502.0,0,37,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
23518.0,1,37,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
23666.0,0,38,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
23661.0,1,38,2020-03,,335676.91,46.52,89.3,46.29,53.15,89.04,52.93,55.4
36576.0,0,1,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04
36532.0,1,1,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04
36605.0,1,2,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04
36606.0,0,2,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04
99501.0,1,3,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04
99508.0,0,3,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04
94014.0,0,4,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04
94015.0,1,4,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04
93950.0,1,5,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04
93940.0,0,5,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04
93109.0,1,6,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04
93108.0,0,6,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04
77505.0,1,7,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04
77504.0,0,7,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04
19947.0,0,8,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04
19968.0,1,8,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04
19963.0,1,9,2020-04,,335258.81,47.17,84.44,46.9,53.81,84.23,53.56,57.04
