Zip,Coastal/Inland,Pair,Date,Price,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved
77015.0,1,14,2014-05,110000.0,334449.31,16.34,85.26,17.98,21.54,85.24,23.18,27.15
10305.0,1,16,2014-05,379000.0,334449.31,16.34,85.26,17.98,21.54,85.24,23.18,27.15
10304.0,0,16,2014-05,369900.0,334449.31,16.34,85.26,17.98,21.54,85.24,23.18,27.15
10314.0,1,17,2014-05,369900.0,334449.31,16.34,85.26,17.98,21.54,85.24,23.18,27.15
11204.0,0,18,2014-05,606500.0,334449.31,16.34,85.26,17.98,21.54,85.24,23.18,27.15
11214.0,1,18,2014-05,479000.0,334449.31,16.34,85.26,17.98,21.54,85.24,23.18,27.15
11209.0,1,19,2014-05,,334449.31,16.34,85.26,17.98,21.54,85.24,23.18,27.15
10023.0,0,20,2014-05,,334449.31,16.34,85.26,17.98,21.54,85.24,23.18,27.15
10069.0,1,20,2014-05,,334449.31,16.34,85.26,17.98,21.54,85.24,23.18,27.15
10003.0,0,21,2014-05,,334449.31,16.34,85.26,17.98,21.54,85.24,23.18,27.15
10010.0,1,21,2014-05,,334449.31,16.34,85.26,17.98,21.54,85.24,23.18,27.15
94014.0,0,1,2014-06,584495.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
94015.0,1,1,2014-06,659950.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
93940.0,0,2,2014-06,770000.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
93950.0,1,2,2014-06,772000.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
93109.0,1,3,2014-06,,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
93108.0,0,3,2014-06,3887500.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
77505.0,1,4,2014-06,199500.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
77504.0,0,4,2014-06,,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
33137.0,1,5,2014-06,,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
33127.0,0,5,2014-06,,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
33129.0,1,6,2014-06,436900.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
33145.0,0,6,2014-06,299000.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
33131.0,1,7,2014-06,486200.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
33130.0,0,7,2014-06,380000.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
33308.0,1,8,2014-06,339950.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
33060.0,0,9,2014-06,,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
33062.0,1,9,2014-06,349450.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
70124.0,1,10,2014-06,444000.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
70118.0,0,10,2014-06,,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
70122.0,1,11,2014-06,,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
70119.0,0,11,2014-06,,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
70126.0,1,12,2014-06,120000.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
77062.0,0,13,2014-06,180000.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
77058.0,1,13,2014-06,,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
77015.0,1,14,2014-06,109990.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
10305.0,1,16,2014-06,385950.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
10304.0,0,16,2014-06,369900.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
10314.0,1,17,2014-06,389000.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
11204.0,0,18,2014-06,598500.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
11214.0,1,18,2014-06,499000.0,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
11209.0,1,19,2014-06,,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
10023.0,0,20,2014-06,,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
10069.0,1,20,2014-06,,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
10003.0,0,21,2014-06,,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
10010.0,1,21,2014-06,,332034.91,18.58,80.93,20.16,23.81,81.13,25.39,29.0
94014.0,0,1,2014-07,599000.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
94015.0,1,1,2014-07,649999.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
93940.0,0,2,2014-07,799000.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
93950.0,1,2,2014-07,744250.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
93109.0,1,3,2014-07,,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
93108.0,0,3,2014-07,3949000.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
77505.0,1,4,2014-07,193500.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
77504.0,0,4,2014-07,,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
33137.0,1,5,2014-07,,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
33127.0,0,5,2014-07,,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
33129.0,1,6,2014-07,449000.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
33145.0,0,6,2014-07,319500.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
33131.0,1,7,2014-07,495000.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
33130.0,0,7,2014-07,388500.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
33308.0,1,8,2014-07,330000.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
33060.0,0,9,2014-07,,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
33062.0,1,9,2014-07,349900.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
70124.0,1,10,2014-07,437000.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
70118.0,0,10,2014-07,,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
70122.0,1,11,2014-07,,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
70119.0,0,11,2014-07,,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
70126.0,1,12,2014-07,113900.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
77062.0,0,13,2014-07,186000.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
77058.0,1,13,2014-07,,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
77015.0,1,14,2014-07,110000.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
10305.0,1,16,2014-07,387000.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
10304.0,0,16,2014-07,369450.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
10314.0,1,17,2014-07,392500.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
11204.0,0,18,2014-07,598500.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
11214.0,1,18,2014-07,511500.0,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
11209.0,1,19,2014-07,,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
10023.0,0,20,2014-07,,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
10069.0,1,20,2014-07,,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
10003.0,0,21,2014-07,,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
10010.0,1,21,2014-07,,333016.19,24.93,80.02,24.31,30.17,80.14,29.55,30.97
94014.0,0,1,2014-08,618888.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
94015.0,1,1,2014-08,649000.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
93940.0,0,2,2014-08,700000.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
93950.0,1,2,2014-08,749000.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
93109.0,1,3,2014-08,,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
93108.0,0,3,2014-08,4195000.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
77505.0,1,4,2014-08,189500.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
77504.0,0,4,2014-08,,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
33137.0,1,5,2014-08,,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
33127.0,0,5,2014-08,,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
33129.0,1,6,2014-08,439000.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
33145.0,0,6,2014-08,329000.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
33131.0,1,7,2014-08,494500.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
33130.0,0,7,2014-08,384950.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
33308.0,1,8,2014-08,349900.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
33060.0,0,9,2014-08,,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
33062.0,1,9,2014-08,369900.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
70124.0,1,10,2014-08,417500.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
70118.0,0,10,2014-08,,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
70122.0,1,11,2014-08,,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
70119.0,0,11,2014-08,,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
70126.0,1,12,2014-08,115000.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
77062.0,0,13,2014-08,184800.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
77058.0,1,13,2014-08,,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
77015.0,1,14,2014-08,105000.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
10305.0,1,16,2014-08,399900.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
10304.0,0,16,2014-08,385000.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
10314.0,1,17,2014-08,408500.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
11204.0,0,18,2014-08,598000.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
11214.0,1,18,2014-08,529000.0,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
11209.0,1,19,2014-08,,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
10023.0,0,20,2014-08,,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
10069.0,1,20,2014-08,,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
10003.0,0,21,2014-08,,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
10010.0,1,21,2014-08,,330758.31,29.21,83.24,28.08,34.49,83.76,33.34,31.47
94014.0,0,1,2014-09,608475.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
94015.0,1,1,2014-09,649500.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
93940.0,0,2,2014-09,739000.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
93950.0,1,2,2014-09,797000.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
93109.0,1,3,2014-09,,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
93108.0,0,3,2014-09,4095000.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
77505.0,1,4,2014-09,191250.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
77504.0,0,4,2014-09,,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
33137.0,1,5,2014-09,,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
33127.0,0,5,2014-09,,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
33129.0,1,6,2014-09,469000.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
33145.0,0,6,2014-09,324950.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
33131.0,1,7,2014-09,485450.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
33130.0,0,7,2014-09,395000.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
33308.0,1,8,2014-09,349000.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
33060.0,0,9,2014-09,,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
33062.0,1,9,2014-09,370000.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
70124.0,1,10,2014-09,439000.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
70118.0,0,10,2014-09,,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
70122.0,1,11,2014-09,,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
70119.0,0,11,2014-09,,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
70126.0,1,12,2014-09,113000.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
77062.0,0,13,2014-09,185000.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
77058.0,1,13,2014-09,,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
77015.0,1,14,2014-09,98050.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
10305.0,1,16,2014-09,419900.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
10304.0,0,16,2014-09,359900.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
10314.0,1,17,2014-09,409000.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
11204.0,0,18,2014-09,698888.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
11214.0,1,18,2014-09,549000.0,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
11209.0,1,19,2014-09,,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
10023.0,0,20,2014-09,,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
10069.0,1,20,2014-09,,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
10003.0,0,21,2014-09,,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
10010.0,1,21,2014-09,,328248.59,30.57,87.45,29.98,35.86,88.04,35.26,30.69
94014.0,0,1,2014-10,619000.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
94015.0,1,1,2014-10,660000.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
93940.0,0,2,2014-10,699000.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
93950.0,1,2,2014-10,797000.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
93109.0,1,3,2014-10,,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
93108.0,0,3,2014-10,3995000.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
77505.0,1,4,2014-10,199900.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
77504.0,0,4,2014-10,,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
33137.0,1,5,2014-10,,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
33127.0,0,5,2014-10,,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
33129.0,1,6,2014-10,484500.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
33145.0,0,6,2014-10,324900.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
33131.0,1,7,2014-10,485000.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
33130.0,0,7,2014-10,397335.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
33308.0,1,8,2014-10,350000.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
33060.0,0,9,2014-10,,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
33062.0,1,9,2014-10,377000.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
70124.0,1,10,2014-10,425000.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
70118.0,0,10,2014-10,,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
70122.0,1,11,2014-10,,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
70119.0,0,11,2014-10,,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
70126.0,1,12,2014-10,115000.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
77062.0,0,13,2014-10,184350.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
77058.0,1,13,2014-10,,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
77015.0,1,14,2014-10,105000.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
10305.0,1,16,2014-10,414900.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
10304.0,0,16,2014-10,388000.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
10314.0,1,17,2014-10,409000.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
11204.0,0,18,2014-10,698888.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
11214.0,1,18,2014-10,550000.0,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
11209.0,1,19,2014-10,,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
10023.0,0,20,2014-10,,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
10069.0,1,20,2014-10,,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
10003.0,0,21,2014-10,,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
10010.0,1,21,2014-10,,330350.59,33.92,87.53,30.88,39.2,88.09,36.18,30.96
94014.0,0,1,2014-11,619250.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
94015.0,1,1,2014-11,650000.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
93940.0,0,2,2014-11,691250.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
93950.0,1,2,2014-11,799000.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
93109.0,1,3,2014-11,,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
93108.0,0,3,2014-11,3500000.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
77505.0,1,4,2014-11,197900.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
77504.0,0,4,2014-11,,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
33137.0,1,5,2014-11,,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
33127.0,0,5,2014-11,,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
33129.0,1,6,2014-11,486450.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
33145.0,0,6,2014-11,289000.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
33131.0,1,7,2014-11,485000.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
33130.0,0,7,2014-11,420000.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
33308.0,1,8,2014-11,349900.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
33060.0,0,9,2014-11,,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
33062.0,1,9,2014-11,379000.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
70124.0,1,10,2014-11,419900.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
70118.0,0,10,2014-11,,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
70122.0,1,11,2014-11,,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
70119.0,0,11,2014-11,,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
70126.0,1,12,2014-11,109900.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
77062.0,0,13,2014-11,184350.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
77058.0,1,13,2014-11,,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
77015.0,1,14,2014-11,105800.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
10305.0,1,16,2014-11,399000.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
10304.0,0,16,2014-11,399000.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
10314.0,1,17,2014-11,399000.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
11204.0,0,18,2014-11,659000.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
11214.0,1,18,2014-11,578000.0,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
11209.0,1,19,2014-11,,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
10023.0,0,20,2014-11,,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
10069.0,1,20,2014-11,,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
10003.0,0,21,2014-11,,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
10010.0,1,21,2014-11,,333215.59,28.6,88.56,29.1,33.9,89.07,34.41,30.66
94014.0,0,1,2014-12,599000.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
94015.0,1,1,2014-12,631944.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
93940.0,0,2,2014-12,696500.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
93950.0,1,2,2014-12,796250.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
93109.0,1,3,2014-12,,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
93108.0,0,3,2014-12,3995000.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
77505.0,1,4,2014-12,199900.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
77504.0,0,4,2014-12,,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
33137.0,1,5,2014-12,,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
33127.0,0,5,2014-12,,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
33129.0,1,6,2014-12,480000.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
33145.0,0,6,2014-12,297000.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
33131.0,1,7,2014-12,485000.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
33130.0,0,7,2014-12,410000.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
33308.0,1,8,2014-12,329500.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
33060.0,0,9,2014-12,,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
33062.0,1,9,2014-12,375000.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
70124.0,1,10,2014-12,398000.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
70118.0,0,10,2014-12,,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
70122.0,1,11,2014-12,,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
70119.0,0,11,2014-12,,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
70126.0,1,12,2014-12,115000.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
77062.0,0,13,2014-12,184350.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
77058.0,1,13,2014-12,,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
77015.0,1,14,2014-12,117500.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
10305.0,1,16,2014-12,399999.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
10304.0,0,16,2014-12,395000.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
10314.0,1,17,2014-12,399000.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
11204.0,0,18,2014-12,678944.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
11214.0,1,18,2014-12,575000.0,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
11209.0,1,19,2014-12,,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
10023.0,0,20,2014-12,,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
10069.0,1,20,2014-12,,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
10003.0,0,21,2014-12,,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
10010.0,1,21,2014-12,,336062.81,33.35,84.4,28.43,38.69,84.69,33.77,32.4
94014.0,0,1,2015-01,626500.0,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
94015.0,1,1,2015-01,594000.0,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
93940.0,0,2,2015-01,735000.0,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
93950.0,1,2,2015-01,799000.0,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
93109.0,1,3,2015-01,,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
93108.0,0,3,2015-01,3745000.0,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
77505.0,1,4,2015-01,201000.0,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
77504.0,0,4,2015-01,,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
33137.0,1,5,2015-01,,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
33127.0,0,5,2015-01,,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
33129.0,1,6,2015-01,483900.0,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
33145.0,0,6,2015-01,314900.0,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
33131.0,1,7,2015-01,480000.0,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
33130.0,0,7,2015-01,399950.0,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
33308.0,1,8,2015-01,339000.0,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
33060.0,0,9,2015-01,,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
33062.0,1,9,2015-01,379000.0,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
70124.0,1,10,2015-01,419900.0,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
70118.0,0,10,2015-01,,336854.31,27.07,85.42,28.02,32.39,85.66,33.36,33.87
