Zip,Inland/Coastal,Pair,Date,Price,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved,PredPrice
19720.0,1,11,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,182410.4971882221
19702.0,0,11,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,248506.9642362774
33137.0,1,12,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,396231.3112505248
33127.0,0,12,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,462327.7782985801
33129.0,1,13,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,421696.616355041
33145.0,0,13,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,487793.0834030963
33131.0,1,14,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,417367.37793242396
33130.0,0,14,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,483463.8449804793
33308.0,1,15,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,286430.931020227
33309.0,0,15,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,352527.3980682823
33062.0,1,16,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,327786.05787892605
33060.0,0,16,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,393882.5249269814
32226.0,1,17,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,196776.9892734579
32218.0,0,17,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,262873.45632151316
96778.0,1,18,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,182648.65328967338
96771.0,0,18,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,248745.1203377287
70124.0,1,19,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,384429.8842023887
70118.0,0,19,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,450526.35125044396
70122.0,1,20,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,240662.17336755636
70119.0,0,20,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,306758.6404156117
70126.0,1,21,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,200741.5320400088
70116.0,0,21,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,266837.9990880641
39501.0,1,22,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,110156.44674617994
39503.0,0,22,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,176252.9137942352
29412.0,1,23,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,281437.50523090607
29407.0,0,23,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,347533.9722789614
29577.0,1,24,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,160148.91778962576
29579.0,0,24,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,226245.38483768108
29566.0,0,25,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,249873.75130445312
29582.0,1,25,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,183777.28425639786
77062.0,0,26,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,239457.35977176967
77058.0,1,26,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,173360.89272371435
77015.0,1,27,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,115479.14262267783
77020.0,0,27,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,181575.6096707331
21403.0,1,28,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,448669.40104725584
21401.0,0,28,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,514765.8680953111
21122.0,1,29,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,277814.6402945674
21060.0,0,29,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,343911.1073426227
21220.0,1,30,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,190154.96512053214
21237.0,0,30,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,256251.4321685874
10305.0,1,31,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,421464.19141699513
10304.0,0,31,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,487560.6584650504
10306.0,0,32,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,485328.26514131937
10314.0,1,32,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,419231.798093264
11214.0,1,33,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,644634.1361508011
11204.0,0,33,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,710730.6031988563
10023.0,0,34,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,2457944.7451681425
10069.0,1,34,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,2391848.278120087
10003.0,0,35,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,2480606.08647361
10010.0,1,35,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,2414509.6194255543
28468.0,1,36,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,187098.53430553243
28467.0,0,36,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,253195.00135358772
23502.0,0,37,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,267360.72293402074
23518.0,1,37,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,201264.25588596548
23666.0,0,38,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,219209.35465445108
23661.0,1,38,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31,153112.88760639582
36576.0,0,1,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,307524.66694064456
36532.0,1,1,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,247227.9134118376
36605.0,1,2,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,67571.98948815138
36606.0,0,2,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,127868.74301695837
99501.0,1,3,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,255037.3654686617
99508.0,0,3,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,315334.11899746873
94014.0,0,4,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,734492.3219614859
94015.0,1,4,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,674195.5684326789
93950.0,1,5,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,759047.7227174473
93940.0,0,5,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,819344.4762462543
93109.0,1,6,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,2905690.955694186
93108.0,0,6,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,2965987.7092229933
77505.0,1,7,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,192783.8683362239
77504.0,0,7,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,253080.6218650309
19947.0,0,8,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,306852.3251903299
19968.0,1,8,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,246555.57166152296
19963.0,1,9,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,210305.33400653722
19960.0,0,9,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,270602.0875353442
19904.0,0,10,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,247038.37088925706
19901.0,1,10,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,186741.61736045004
19720.0,1,11,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,180264.0710282974
19702.0,0,11,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,240560.82455710438
33137.0,1,12,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,394084.8850906001
33127.0,0,12,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,454381.6386194071
33129.0,1,13,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,419550.1901951163
33145.0,0,13,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,479846.9437239233
33131.0,1,14,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,415220.95177249925
33130.0,0,14,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,475517.70530130627
33308.0,1,15,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,284284.5048603023
33309.0,0,15,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,344581.2583891093
33062.0,1,16,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,325639.63171900134
33060.0,0,16,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,385936.3852478084
32226.0,1,17,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,194630.5631135332
32218.0,0,17,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,254927.31664234016
96778.0,1,18,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,180502.22712974867
96771.0,0,18,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,240798.9806585557
70124.0,1,19,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,382283.458042464
70118.0,0,19,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,442580.21157127095
70122.0,1,20,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,238515.74720763165
70119.0,0,20,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,298812.50073643867
70126.0,1,21,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,198595.1058800841
70116.0,0,21,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,258891.85940889112
39501.0,1,22,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,108010.02058625522
39503.0,0,22,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,168306.7741150622
29412.0,1,23,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,279291.07907098136
29407.0,0,23,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,339587.8325997884
29577.0,1,24,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,158002.49162970105
29579.0,0,24,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,218299.24515850807
29566.0,0,25,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,241927.61162528011
29582.0,1,25,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,181630.85809647315
77062.0,0,26,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,231511.22009259666
77058.0,1,26,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,171214.46656378964
77015.0,1,27,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,113332.71646275312
77020.0,0,27,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,173629.4699915601
21403.0,1,28,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,446522.97488733113
21401.0,0,28,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,506819.7284161381
21122.0,1,29,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,275668.2141346427
21060.0,0,29,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,335964.9676634497
21220.0,1,30,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,188008.53896060743
21237.0,0,30,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,248305.2924894144
10305.0,1,31,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,419317.7652570704
10304.0,0,31,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,479614.5187858774
10306.0,0,32,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,477382.12546214636
10314.0,1,32,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,417085.3719333393
11214.0,1,33,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,642487.7099908764
11204.0,0,33,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,702784.4635196833
10023.0,0,34,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,2449998.6054889695
10069.0,1,34,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,2389701.851960162
10003.0,0,35,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,2472659.946794437
10010.0,1,35,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,2412363.1932656295
28468.0,1,36,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,184952.10814560772
28467.0,0,36,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,245248.86167441471
23502.0,0,37,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,259414.58325484773
23518.0,1,37,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,199117.82972604077
23666.0,0,38,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,211263.21497527807
23661.0,1,38,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24,150966.4614464711
36576.0,0,1,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,301493.25971428433
36532.0,1,1,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,245598.6983747863
36605.0,1,2,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,65942.7744511001
36606.0,0,2,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,121837.33579059812
99501.0,1,3,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,253408.15043161044
99508.0,0,3,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,309302.71177110844
94014.0,0,4,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,728460.9147351256
94015.0,1,4,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,672566.3533956276
93950.0,1,5,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,757418.5076803961
93940.0,0,5,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,813313.0690198941
93109.0,1,6,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,2904061.7406571344
93108.0,0,6,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,2959956.301996633
77505.0,1,7,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,191154.65329917264
77504.0,0,7,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,247049.21463867067
19947.0,0,8,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,300820.9179639697
19968.0,1,8,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,244926.35662447166
19963.0,1,9,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,208676.11896948592
19960.0,0,9,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,264570.68030898395
19904.0,0,10,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53,241006.9636628968
