Zip,Inland/Coastal,Pair,Date,Price,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved,LogPrice,PredLogPrice
99501.0,1,3,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.56940015418084
99508.0,0,3,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.55677424552104
94014.0,0,4,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,13.511834277624676
94015.0,1,4,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,13.524460186284475
93950.0,1,5,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,13.651061166665622
93940.0,0,5,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,13.638435258005824
93109.0,1,6,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,14.859451653788105
93108.0,0,6,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,14.846825745128307
77505.0,1,7,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.273707156158572
77504.0,0,7,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.261081247498774
19947.0,0,8,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.539185838970752
19968.0,1,8,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.55181174763055
19963.0,1,9,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.402041588799309
19960.0,0,9,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.38941568013951
19904.0,0,10,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.273339928675359
19901.0,1,10,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.285965837335157
19720.0,1,11,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.257261597431146
19702.0,0,11,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.244635688771348
33137.0,1,12,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.935813376796736
33127.0,0,12,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.923187468136938
33129.0,1,13,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,13.048232794645612
33145.0,0,13,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,13.035606885985814
33131.0,1,14,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,13.058292013782905
33130.0,0,14,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,13.045666105123107
33308.0,1,15,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.602958182543489
33309.0,0,15,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.59033227388369
33062.0,1,16,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.798703837563659
33060.0,0,16,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.786077928903861
32226.0,1,17,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.33117623136452
32218.0,0,17,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.318550322704722
96778.0,1,18,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.249031890854528
96771.0,0,18,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.23640598219473
70124.0,1,19,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.947422820061096
70118.0,0,19,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.934796911401296
70122.0,1,20,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.500086709606851
70119.0,0,20,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.487460800947053
70126.0,1,21,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.10186756922168
70116.0,0,21,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.089241660561882
39501.0,1,22,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,11.696181156896166
39503.0,0,22,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,11.683555248236368
29412.0,1,23,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.671093490399612
29407.0,0,23,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.658467581739812
29577.0,1,24,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.117496893387521
29579.0,0,24,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.104870984727722
29566.0,0,25,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.231875190068406
29582.0,1,25,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.244501098728204
77062.0,0,26,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.234816127684745
77058.0,1,26,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.247442036344543
77015.0,1,27,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,11.731135080828565
77020.0,0,27,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,11.718509172168767
21403.0,1,28,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,13.146086791748248
21401.0,0,28,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,13.133460883088448
21122.0,1,29,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.66913278192801
21060.0,0,29,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.656506873268212
21220.0,1,30,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.302704672016532
21237.0,0,30,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,12.290078763356734
10305.0,1,31,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,13.063321002041436
10304.0,0,31,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,13.050695093381636
10306.0,0,32,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,13.061818613251383
10314.0,1,32,2021-06,,335065.19,50.07,82.04,49.51,57.01,82.1,56.43,59.98,,13.07444452191118
